 ,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Type,Days,Time,Cap,Avail,Instructor,Date (DD-MM),Location,Attribute
 ,60866,PSY,260*,01,SK,3.0,Health Psychology ,LEC,MTWRF,01:30 pm- 03:50 pm,40,10,Stacey A  McHenry (P),27-Jun18-Jul,ARTS 153,On Campus Student FeesSocial Sciences Program TypeTuition - Category 8
 ,61070,VSAC,835,1,SK,3.0,Small Animal Emergency Medicine ,LEC,MTWRF,TBA,20,11,Cindy L  Shmon (P), Adrien G  Aertsens , Barbara   Ambros , Tony P  Carr , Kevin L  Cosford , Melanie D  Craven , Trisha M  Dowling , Tanya   Duke , Kathy A  Linn , Valerie S  MacDonald Dickinson , Tammy J  Owens , Dennilyn L  Parker , Lynne S  Sandmeyer , Dani M  Zwueste ,27-Jun13-Aug,TBA,On Campus Student FeesFee - Graduate Studies
 ,60702,VSAC,980,04,SK,15.0,Clinical Practice ,CL,,TBA,15,0,TBA,27-Jun13-Aug,TBA,No Academic CreditOn Campus Student FeesNo Tuition Assessed
 ,60434,SOC,112,02,SK,3.0,Foundations in Sociology Social Construction of Everyday Life ,LEC,MTWRF,11:00 am- 01:20 pm,80,7,Bryan B  Puk (P),27-Jun18-Jul,ARTS 211,On Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,60799,SOC,233*,02,SK,3.0,Introduction to Sociological Theory ,LEC,MTWRF,11:00 am- 01:20 pm,50,27,Susan M  Robertson (P),23-Jul13-Aug,ARTS 206,On Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,60651,SOC,233*,W02,OFF,3.0,Introduction to Sociological Theory ,WEB,,TBA,41,9,Susan M  Robertson (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
 ,60737,SOC,309*,W02,OFF,3.0,Theories of Social Change ,WEB,,TBA,40,20,Susan M  Robertson (P),27-Jun13-Aug,TBA,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
 ,61004,SOC,329*,W02,OFF,3.0,Penology and Corrections ,WEB,,TBA,50,16,Nancy M  Poon (P),27-Jun13-Aug,NA NO_ROOM,Distance Education UnitOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
 ,60019,STAT,245*,02,SK,3.0,Introduction to Statistical Methods ,LEC,MTWRF,11:00 am- 12:20 pm,50,25,Osama M  Bataineh (P),27-Jun13-Aug,ARTS 217,On Campus Student FeesScience Program TypeTuition - Category 8
 , , , , , , , ,LAB,TWR,12:30 pm- 01:20 pm, , ,Osama M  Bataineh (P),27-Jun13-Aug,ARTS 217, 
 ,60841,VINT,580,07,OFF,32.0,Applied Veterinary Medicine ,CL,,TBA,70,45,TBA,27-Jun13-Aug,TBA,Audit Not AllowedA Multi-term CourseOff Campus Student FeesNo Tuition Assessed
 ,60842,VINT,580,08,SK,32.0,Applied Veterinary Medicine ,CL,,TBA,60,50,TBA,27-Jun13-Aug,TBA,Audit Not AllowedA Multi-term CourseOn Campus Student FeesNo Tuition Assessed
 ,61130,XVRS,005,02,SK,15.0,Mentored Research ,RES,,TBA,200,167,TBA,27-Jun13-Aug,TBA,No Academic CreditNo Tuition Assessed
 ,60732,WGST,112,W02,OFF,3.0,Introduction to Womens and Gender Studies ,WEB,,TBA,50,8,Carrie L  Prefontaine (P),27-Jun13-Aug,TBA,Distance Education UnitHumanities Program TypeOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
 ,61018,WGST,210*,01,SK,3.0,Gendered Perspectives on Current Events ,LEC,MTWR,10:00 am- 12:20 pm,40,10,Marie I  Lovrod (P),23-Jul13-Aug,BIOL 122,Audit Allowed with PermissionUndergraduate researchHumanities Program TypeOn Campus Student FeesSocial Sciences Program TypeTuition - Category 1
 ,60652,WGST,210*,W02,OFF,3.0,Gendered Perspectives on Current Events ,WEB,,TBA,80,20,Carrie L  Prefontaine (P),27-Jun13-Aug,TBA,Distance Education UnitHumanities Program TypeOff Campus Student FeesSocial Sciences Program TypeTuition - Category 1Class Is Offered On-Line Only
